DATA,PRECIPITACAO TOTAL,PRECIPITACAO MEDIA,PRESSAO ATMOSFERICA MEDIA,RADIACAO GLOBAL MEDIA,TEMPERATURA MINIMA,TEMPERATURA MAXIMA,TEMPERATURA MEDIA,PONTO DE ORVALHO MEDIA,UMIDADE RELATIVA DO AR MINIMA,UMIDADE RELATIVA DO AR MEDIA,VELOCIDADE DO VENTO MEDIA,QUANTIDADE FOCOS,OCORREU FOGO
2014-12-13,0,,874.9458333333332,1239.5357142857142,17.4,25.0,20.55,16.112500000000004,58.0,77.08333333333333,1.7875000000000003,0.0,False
2014-12-14,0,,874.3333333333331,882.842857142857,17.8,21.7,19.445833333333333,17.10833333333333,75.0,86.41666666666667,1.5250000000000001,0.0,False
2014-12-15,0,,875.3291666666668,1845.6714285714286,15.9,26.8,20.616666666666664,15.337499999999999,52.0,73.08333333333333,2.0375,0.0,False
2014-12-16,0,,876.3250000000002,1317.1142857142856,18.3,25.6,20.5125,17.35,63.0,82.58333333333333,2.341666666666667,0.0,False
2014-12-17,0,,875.3583333333332,1135.5214285714287,17.3,23.5,19.866666666666667,17.0875,67.0,84.375,1.8458333333333334,0.0,False
2014-12-18,0,,874.2624999999999,794.092857142857,18.0,24.2,20.470833333333335,17.387500000000003,67.0,83.125,0.7791666666666667,0.0,False
2014-12-19,0,,874.0208333333335,1078.5214285714287,17.3,23.5,20.308333333333334,17.45416666666667,72.0,83.95833333333333,1.2666666666666666,0.0,False
2014-12-20,0,,875.1541666666667,745.1499999999999,18.0,21.2,19.2625,17.216666666666665,80.0,88.04166666666667,1.5666666666666664,0.0,False
2014-12-21,0,,876.620833333333,717.1142857142856,18.4,23.5,20.204166666666662,16.8875,68.0,81.79166666666667,1.3333333333333333,0.0,False
2014-12-22,0,,876.7541666666666,1103.6357142857144,18.2,25.2,20.150000000000002,17.704166666666666,68.0,86.29166666666667,1.4166666666666667,0.0,False
2014-12-23,0,,876.2375000000001,758.4357142857142,17.3,21.7,19.808333333333337,17.520833333333332,76.0,86.95833333333333,1.4375,0.0,False
2014-12-24,0,,875.9833333333332,1585.2928571428567,17.8,26.7,21.158333333333335,17.7625,59.0,82.29166666666667,1.4625000000000001,0.0,False
2014-12-25,0,,877.4958333333334,2049.657142857143,17.8,27.0,21.933333333333334,16.595833333333335,47.0,73.625,2.370833333333333,0.0,False
2014-12-26,0,,878.4958333333333,1825.1000000000001,18.6,26.9,22.59583333333333,15.779166666666669,41.0,66.54166666666667,3.241666666666667,0.0,False
2014-12-27,0,,877.7125000000001,1982.4428571428573,17.4,26.3,21.5625,14.466666666666667,47.0,64.875,2.941666666666667,0.0,False
2014-12-28,0,,876.8916666666668,1627.464285714286,17.3,27.7,21.475000000000005,14.2125,46.0,64.58333333333333,1.9833333333333327,0.0,False
2014-12-29,0,,876.6749999999998,1261.4214285714284,17.0,28.0,21.679166666666664,15.245833333333332,47.0,68.04166666666667,1.008333333333333,0.0,False
2014-12-30,0,,876.4333333333333,1405.3928571428569,16.2,27.5,21.012499999999996,16.04583333333333,56.0,74.16666666666667,1.629166666666667,0.0,False
2014-12-31,0,,876.5958333333332,1504.0571428571427,17.1,26.0,21.01666666666667,17.0125,57.0,79.0,1.6666666666666667,0.0,False
2015-01-01,0.6000000000000001,0.025000000000000005,877.1083333333335,1982.3357142857142,16.5,28.6,21.712499999999995,16.312499999999996,45.0,73.375,1.2833333333333332,0.0,False
2015-01-02,0.6000000000000001,0.03333333333333334,877.1055555555557,1876.461538461538,18.2,28.7,22.86666666666666,16.17777777777778,39.0,67.66666666666667,1.6833333333333333,0.0,False
2015-01-03,0.4,0.028571428571428574,876.1142857142856,2018.208333333333,18.8,29.9,26.321428571428573,16.071428571428573,39.0,54.785714285714285,2.3999999999999995,0.0,False
2015-01-04,0.0,0.0,877.2,2285.616666666667,19.4,27.5,24.514285714285716,14.257142857142858,41.0,54.214285714285715,3.1785714285714284,0.0,False
2015-01-05,0.0,0.0,877.4857142857143,2224.784615384615,20.4,27.9,24.62857142857143,15.457142857142857,44.0,57.285714285714285,2.8928571428571423,0.0,False
2015-01-06,0.0,0.0,878.3076923076925,1933.8499999999997,19.7,28.8,25.407692307692308,14.515384615384615,33.0,52.0,2.0,0.0,False
2015-01-07,0.0,0.0,877.1999999999999,2207.6916666666666,23.1,27.9,25.74166666666667,14.975000000000001,37.0,52.25,3.6500000000000004,0.0,False
2015-01-08,0.0,0.0,877.2384615384615,2216.3538461538465,20.7,28.3,25.030769230769234,16.46153846153846,48.0,59.69230769230769,3.9230769230769225,4.0,True
2015-01-09,0.0,0.0,878.0307692307692,2120.7923076923075,20.2,27.3,24.753846153846155,13.253846153846155,35.0,50.0,3.5461538461538455,0.0,False
2015-01-10,0.0,0.0,878.2538461538461,1630.3846153846155,22.7,27.3,25.33076923076923,14.861538461538462,45.0,52.53846153846154,2.376923076923077,0.0,False
2015-01-11,0.0,0.0,877.4666666666667,2080.8833333333337,22.6,29.0,26.408333333333335,15.358333333333333,32.0,51.583333333333336,3.375,0.0,False
2015-01-12,0.0,0.0,877.4083333333334,2430.8333333333335,23.9,29.5,27.25833333333333,14.683333333333332,34.0,47.0,3.483333333333333,0.0,False
2015-01-13,0.0,0.0,877.0461538461539,1821.4769230769232,23.0,27.9,25.446153846153848,15.823076923076924,45.0,55.84615384615385,2.423076923076923,0.0,False
2015-01-14,0,,,,,,,,,,,0.0,False
2015-01-15,0.0,0.0,877.5,3325.4,27.5,27.5,27.5,10.0,33.0,33.0,3.2,0.0,False
2015-01-16,0,,,,,,,,,,,0.0,False
2015-01-17,0.0,0.0,878.7,1641.5,26.0,26.0,26.0,16.6,56.0,56.0,3.6,0.0,False
2015-01-18,0.0,0.0,877.0083333333332,1836.2333333333336,22.0,28.8,26.558333333333334,14.799999999999999,39.0,49.333333333333336,2.05,0.0,False
2015-01-19,0.0,0.0,876.5636363636364,2123.1181818181817,22.1,28.9,26.345454545454547,15.190909090909093,38.0,51.72727272727273,2.8636363636363638,0.0,False
2015-01-20,0.0,0.0,875.2769230769229,1884.6916666666668,19.4,28.6,24.21538461538461,17.24615384615384,44.0,66.84615384615384,2.4461538461538463,0.0,False
2015-01-21,0.0,0.0,876.375,1572.2875000000001,16.6,26.7,22.712500000000002,15.525,49.0,65.25,2.9375,0.0,False
2015-01-22,0.0,0.0,876.1636363636361,1639.2727272727273,18.4,27.3,22.963636363636365,15.254545454545458,44.0,63.18181818181818,2.1636363636363636,0.0,False
2015-01-23,0.0,0.0,876.7615384615384,1120.684615384615,18.3,24.0,21.37692307692308,15.446153846153845,56.0,69.53846153846153,1.9615384615384615,0.0,False
2015-01-24,0.0,0.0,876.0923076923077,1458.7250000000001,20.0,24.7,22.27692307692308,16.192307692307693,57.0,69.07692307692308,2.376923076923077,0.0,False
2015-01-25,0.0,0.0,877.1692307692308,978.0181818181817,16.2,22.7,19.23846153846154,16.761538461538464,71.0,86.23076923076923,1.8076923076923077,0.0,False
2015-01-26,0.0,0.0,877.125,1383.9545454545457,18.5,23.7,21.45,17.14166666666667,64.0,77.08333333333333,2.2583333333333333,0.0,False
2015-01-27,0.0,0.0,876.8666666666667,1502.3999999999999,17.8,25.9,22.073333333333334,18.040000000000003,57.0,78.86666666666666,1.8733333333333335,0.0,False
2015-01-28,0.0,0.0,876.65,2160.2999999999997,19.4,28.1,24.435714285714283,17.442857142857143,48.0,66.57142857142857,2.2857142857142856,0.0,False
2015-01-29,0.0,0.0,876.4285714285716,1357.4166666666667,20.9,27.9,24.614285714285717,16.985714285714284,45.0,64.85714285714286,2.0000000000000004,1.0,True
2015-01-30,0.0,0.0,875.9888888888889,2526.922222222222,23.8,29.9,27.91111111111111,15.08888888888889,37.0,46.333333333333336,3.0666666666666664,0.0,False
2015-01-31,0.0,0.0,876.5636363636364,2347.254545454545,20.5,30.7,27.672727272727272,14.445454545454544,34.0,45.63636363636363,3.827272727272728,0.0,False
2015-02-01,0.0,0.0,877.1,1832.0999999999997,21.0,27.0,24.970000000000002,16.840000000000003,53.0,61.3,2.5300000000000002,2.0,True
2015-02-02,0.0,0.0,876.1625,2473.5625,23.3,28.7,27.012500000000003,12.637500000000001,34.0,42.25,2.0749999999999997,0.0,False
2015-02-03,0.0,0.0,877.4,1389.65,21.7,27.5,24.6,16.200000000000003,47.0,61.0,1.9000000000000001,0.0,False
2015-02-04,0.0,0.0,875.8,627.7,22.8,22.8,22.8,17.2,71.0,71.0,2.7,1.0,True
2015-02-05,0.0,0.0,875.8,2006.8,22.2,22.2,22.2,17.0,72.0,72.0,3.9,0.0,False
2015-02-06,0,,,,,,,,,,,0.0,False
2015-02-07,0,,,,,,,,,,,0.0,False
2015-02-08,0.4,0.13333333333333333,877.4333333333334,1767.9666666666665,21.6,22.9,22.2,15.6,63.0,66.33333333333333,3.9,2.0,True
2015-02-09,0.0,0.0,878.3,1967.6,22.9,22.9,22.9,17.9,73.0,73.0,2.7,8.0,True
2015-02-10,0,,,,,,,,,,,0.0,False
2015-02-11,0.0,0.0,878.7,2682.7,25.9,25.9,25.9,16.3,55.0,55.0,3.0,2.0,True
2015-02-12,0,,,,,,,,,,,3.0,True
2015-02-13,0,,,,,,,,,,,0.0,False
2015-02-14,0.2,0.2,876.8,2648.4,28.7,28.7,28.7,9.0,29.0,29.0,2.9,0.0,False
2015-02-15,0.2,0.2,878.2,3819.9,26.2,26.2,26.2,17.9,60.0,60.0,2.8,0.0,False
2015-02-16,0.4,0.03636363636363637,875.9000000000001,2001.7272727272727,21.1,27.3,25.272727272727273,16.254545454545454,44.0,58.0,2.7181818181818183,0.0,False
2015-02-17,0.0,0.0,876.9666666666667,3203.6666666666665,23.6,26.8,25.36666666666667,17.866666666666667,57.0,63.333333333333336,3.1666666666666665,0.0,False
2015-02-18,0.0,0.0,876.95,1222.3,21.2,21.8,21.5,16.7,72.0,74.5,0.7,0.0,False
2015-02-19,0,,,,,,,,,,,0.0,False
2015-02-20,0.0,0.0,876.36,1490.9,19.6,22.9,21.360000000000003,17.22,70.0,77.8,3.04,0.0,False
2015-02-21,0.0,0.0,877.0818181818181,1978.1545454545455,19.4,25.3,22.58181818181818,15.309090909090907,52.0,64.18181818181819,3.609090909090909,0.0,False
2015-02-22,0.0,0.0,876.7888888888888,2721.9,22.3,26.0,24.777777777777782,15.56666666666667,50.0,56.888888888888886,4.722222222222221,0.0,False
2015-02-23,0.6,0.05454545454545454,877.1181818181819,2097.01,20.3,24.6,22.30909090909091,15.200000000000001,53.0,64.81818181818181,3.699999999999999,1.0,True
2015-02-24,24.8,1.0333333333333334,877.6416666666665,1543.092307692308,16.1,23.6,19.270833333333336,16.408333333333335,68.0,84.29166666666667,3.266666666666667,0.0,False
2015-02-25,0.0,0.0,878.2999999999998,1524.6846153846152,16.8,25.8,20.39166666666667,16.51666666666667,57.0,79.375,2.695833333333333,0.0,False
2015-02-26,0.0,0.0,876.5875,1235.5692307692307,18.5,26.0,21.416666666666668,17.474999999999998,59.0,79.125,1.6416666666666666,0.0,False
2015-02-27,36.2,1.5083333333333335,875.9333333333334,1203.823076923077,15.9,25.1,20.2375,16.745833333333334,64.0,81.41666666666667,1.695833333333333,0.0,False
2015-02-28,1.8,0.075,875.7833333333334,1149.8615384615384,17.2,26.2,20.5125,17.095833333333335,54.0,81.875,0.9791666666666669,0.0,False
2015-03-01,4.199999999999999,0.17499999999999996,876.225,1036.7384615384615,18.3,25.9,19.695833333333333,17.658333333333335,68.0,88.375,1.3499999999999996,19.0,True
2015-03-02,0.8,0.03333333333333333,876.5875,1671.6,16.5,25.4,20.116666666666664,17.4375,64.0,85.33333333333333,2.204166666666666,0.0,False
2015-03-03,0.0,0.0,875.9875000000001,1443.8538461538458,18.6,25.8,21.124999999999996,17.416666666666668,59.0,80.33333333333333,2.679166666666667,0.0,False
2015-03-04,0.8,0.03333333333333333,876.3416666666667,1734.5615384615385,18.9,26.4,21.633333333333336,17.245833333333334,54.0,77.29166666666667,2.3000000000000003,0.0,False
2015-03-05,1.2000000000000002,0.05000000000000001,876.5,902.9153846153847,17.2,23.3,19.924999999999997,17.241666666666667,71.0,84.95833333333333,1.5500000000000005,0.0,False
2015-03-06,0.0,0.0,876.0416666666665,1886.4461538461535,17.2,26.7,21.30416666666667,16.77916666666667,46.0,77.125,2.1750000000000003,0.0,False
2015-03-07,0.0,0.0,875.8791666666665,1270.230769230769,16.6,26.8,20.74166666666667,16.541666666666668,53.0,78.125,1.0583333333333331,0.0,False
2015-03-08,13.0,0.5416666666666666,876.2583333333333,820.6615384615384,16.8,24.6,19.94166666666667,17.21666666666667,66.0,84.75,0.65,9.0,True
2015-03-09,0.0,0.0,875.7958333333332,1451.5153846153846,17.6,26.0,21.24166666666667,17.8625,55.0,82.375,1.5750000000000002,0.0,False
2015-03-10,0.8,0.03333333333333333,875.5375,857.4615384615385,17.0,24.9,20.816666666666666,17.583333333333332,63.0,82.58333333333333,1.0624999999999998,0.0,False
2015-03-11,37.6,1.5666666666666667,875.4749999999999,1138.476923076923,17.2,24.4,19.804166666666667,18.041666666666668,70.0,89.95833333333333,0.9708333333333332,0.0,False
2015-03-12,1.7999999999999998,0.075,875.6666666666669,587.2923076923075,18.5,21.8,19.416666666666668,18.058333333333334,77.0,91.875,1.5916666666666666,4.0,True
2015-03-13,2.8,0.11666666666666665,875.3291666666665,963.4846153846152,16.9,24.7,19.6875,17.829166666666662,70.0,89.33333333333333,1.2,0.0,False
2015-03-14,0.0,0.0,874.9166666666666,1540.3461538461538,19.2,27.0,21.841666666666665,17.88333333333333,53.0,79.25,1.533333333333333,0.0,False
2015-03-15,0.0,0.0,875.3458333333334,1784.3999999999999,18.0,26.4,21.808333333333334,17.108333333333338,58.0,75.375,1.4541666666666668,0.0,False
2015-03-16,0.0,0.0,875.3041666666668,1346.5384615384614,19.7,25.2,22.095833333333335,17.108333333333334,59.0,74.04166666666667,1.575,0.0,False
2015-03-17,12.6,0.525,875.8666666666667,923.9461538461538,17.8,24.6,19.537499999999998,17.058333333333334,62.0,86.04166666666667,1.4625000000000001,0.0,False
2015-03-18,0.6000000000000001,0.025000000000000005,876.3958333333331,1048.530769230769,17.2,22.9,19.2,17.09166666666667,71.0,88.125,1.5791666666666666,0.0,False
2015-03-19,5.2,0.2736842105263158,876.3526315789472,246.87500000000003,17.3,19.2,18.28947368421053,17.189473684210526,90.0,93.42105263157895,1.2105263157894735,0.0,False
2015-03-20,3.8000000000000003,0.15833333333333335,875.2208333333334,675.0307692307692,16.1,19.5,17.8,16.612499999999997,86.0,92.95833333333333,1.5791666666666666,0.0,False
2015-03-21,17.2,0.7166666666666667,875.1749999999998,780.5076923076922,16.9,20.9,17.849999999999998,16.7,82.0,93.04166666666667,1.7458333333333336,0.0,False
2015-03-22,0.8,0.03333333333333333,875.6374999999998,1479.9692307692308,15.6,22.3,18.35,15.774999999999999,72.0,85.375,1.7166666666666668,0.0,False
2015-03-23,5.4,0.225,877.7333333333336,1617.0076923076922,15.7,25.0,19.9125,16.27083333333333,59.0,80.75,1.6875,0.0,False
2015-03-24,0.2,0.008333333333333333,878.8416666666667,1711.4384615384613,17.0,25.5,20.79583333333333,17.32083333333333,59.0,81.91666666666667,1.729166666666667,0.0,False
2015-03-25,0.0,0.0,878.3083333333334,1305.8692307692304,17.8,26.6,20.95,17.570833333333336,58.0,81.79166666666667,1.45,0.0,False
2015-03-26,23.0,0.9583333333333334,877.3333333333334,1342.0250000000003,18.0,26.1,20.5625,17.554166666666664,61.0,83.70833333333333,1.5708333333333335,0.0,False
2015-03-27,4.0,0.16666666666666666,878.1874999999999,778.2538461538462,17.9,24.9,20.10833333333333,17.770833333333332,62.0,87.04166666666667,1.1916666666666667,0.0,False
2015-03-28,0.0,0.0,878.9333333333334,1753.8076923076924,18.3,27.5,22.195833333333336,17.825,52.0,77.875,1.870833333333333,0.0,False
2015-03-29,0.0,0.0,877.6083333333332,1932.408333333333,18.1,29.0,22.45,17.979166666666668,54.0,77.0,1.5125,0.0,False
2015-03-30,0.0,0.0,877.0083333333332,1534.323076923077,16.8,28.1,21.670833333333334,17.429166666666664,53.0,78.45833333333333,0.9249999999999999,0.0,False
2015-03-31,35.8,1.4916666666666665,877.0208333333335,1010.7230769230769,17.7,26.0,20.641666666666662,17.791666666666668,64.0,84.29166666666667,1.375,0.0,False
2015-04-01,0.2,0.008333333333333333,877.1083333333332,1579.425,17.4,27.4,21.754166666666663,17.649999999999995,53.0,79.33333333333333,1.4458333333333335,0.0,False
2015-04-02,13.399999999999999,0.5583333333333332,877.1333333333332,1701.7,17.9,27.4,21.620833333333334,17.96666666666667,57.0,80.79166666666667,1.8291666666666666,0.0,False
2015-04-03,0.0,0.0,875.8833333333332,1610.3833333333334,17.9,26.4,20.96666666666667,17.333333333333332,58.0,80.33333333333333,1.8125,0.0,False
2015-04-04,13.200000000000001,0.55,874.6625000000003,1359.55,17.5,25.4,20.325000000000003,17.929166666666664,66.0,86.54166666666667,1.7541666666666673,0.0,False
2015-04-05,0.4,0.016666666666666666,875.3291666666668,975.0083333333333,16.6,24.5,19.512500000000003,17.454166666666673,70.0,88.33333333333333,1.3041666666666665,0.0,False
2015-04-06,17.6,0.7333333333333334,875.3041666666668,681.8076923076923,16.2,24.3,19.733333333333334,17.029166666666665,66.0,84.95833333333333,1.4458333333333337,0.0,False
2015-04-07,0.0,0.0,875.0375,1140.1416666666667,18.2,25.0,20.504166666666666,17.904166666666665,67.0,85.625,2.1,0.0,False
2015-04-08,0.2,0.008333333333333333,876.4125,1279.075,17.1,25.3,20.162500000000005,17.725,67.0,86.66666666666667,1.2708333333333333,1.0,True
2015-04-09,19.6,0.8166666666666668,877.6458333333334,844.475,17.2,22.0,19.558333333333334,17.8,74.0,89.83333333333333,2.1166666666666667,20.0,True
2015-04-10,1.8,0.075,878.1541666666666,1259.3500000000001,18.3,25.1,20.54583333333333,17.391666666666666,60.0,83.0,2.8458333333333328,0.0,False
2015-04-11,0.0,0.0,878.0999999999999,1660.1333333333332,18.1,26.8,21.008333333333336,17.69166666666667,62.0,82.16666666666667,2.716666666666667,1.0,True
2015-04-12,0.0,0.0,877.2999999999997,1609.8083333333334,17.8,26.6,21.320833333333333,17.245833333333334,52.0,78.95833333333333,2.3708333333333336,1.0,True
2015-04-13,0.0,0.0,877.8916666666668,1355.5083333333334,18.0,26.0,21.07916666666667,16.92916666666667,59.0,77.875,1.9208333333333332,3.0,True
2015-04-14,1.0,0.041666666666666664,877.8416666666666,1079.2833333333333,18.2,25.5,20.4875,16.38333333333333,56.0,78.16666666666667,1.5125,0.0,False
2015-04-15,12.0,0.5,877.4333333333335,1401.7583333333334,17.4,24.8,20.20416666666667,17.43333333333333,61.0,85.0,1.5250000000000001,0.0,False
2015-04-16,5.0,0.20833333333333334,876.7749999999997,878.4416666666666,16.6,24.2,19.625000000000004,17.475,70.0,87.91666666666667,0.8916666666666666,0.0,False
2015-04-17,3.2000000000000006,0.13333333333333336,877.0750000000002,824.1166666666667,16.7,25.7,19.783333333333335,16.587500000000002,52.0,83.08333333333333,1.1125,0.0,False
2015-04-18,1.0,0.041666666666666664,877.0375000000003,1406.9416666666666,16.9,25.9,20.462499999999995,17.28333333333333,65.0,82.5,1.0,0.0,False
2015-04-19,0.4,0.016666666666666666,876.2583333333333,1739.3416666666665,18.2,27.3,21.587499999999995,18.129166666666666,58.0,81.95833333333333,1.9708333333333334,0.0,False
2015-04-20,0.0,0.0,876.3000000000001,1702.716666666667,18.6,26.1,21.812500000000004,17.9125,57.0,79.75,1.8666666666666665,0.0,False
2015-04-21,0.0,0.0,876.4875000000002,1398.925,18.2,27.4,21.195833333333333,18.425,62.0,85.20833333333333,1.3958333333333333,0.0,False
2015-04-22,20.6,0.8583333333333334,876.4416666666666,1433.1083333333336,17.5,26.9,20.775,17.799999999999997,61.0,84.25,1.2875000000000003,0.0,False
2015-04-23,3.6,0.15,877.2916666666669,1044.25,17.6,24.3,20.554166666666667,18.641666666666666,74.0,89.29166666666667,1.2875000000000003,0.0,False
2015-04-24,0.8,0.03333333333333333,878.1958333333337,1392.9833333333336,18.0,23.7,20.583333333333332,17.991666666666667,64.0,85.625,1.7083333333333328,0.0,False
2015-04-25,14.0,0.5833333333333334,878.3166666666666,1238.5916666666667,18.0,26.5,20.825000000000003,17.650000000000002,60.0,83.04166666666667,1.2833333333333334,0.0,False
2015-04-26,50.199999999999996,2.0916666666666663,877.4541666666668,818.2500000000001,17.3,24.3,19.545833333333338,17.86666666666667,76.0,90.29166666666667,0.9833333333333331,0.0,False
2015-04-27,0.4,0.016666666666666666,877.1541666666667,1278.6916666666668,17.0,23.4,19.3,17.374999999999996,70.0,89.04166666666667,2.829166666666667,0.0,False
2015-04-28,0.2,0.008333333333333333,876.5625,1264.0083333333337,17.2,23.7,19.604166666666664,17.05,66.0,85.875,2.025,0.0,False
2015-04-29,0.6,0.024999999999999998,875.9416666666666,1103.5833333333333,16.7,23.9,19.6375,17.325000000000006,68.0,87.08333333333333,2.183333333333333,0.0,False
2015-04-30,0.8,0.03333333333333333,876.1125000000001,765.9583333333335,17.4,22.8,19.079166666666666,17.40416666666667,71.0,90.375,1.2916666666666667,0.0,False
2015-05-01,1.4,0.05833333333333333,876.1541666666666,1240.925,15.2,23.3,18.308333333333334,16.679166666666664,65.0,90.75,1.7166666666666668,0.0,False
2015-05-02,6.0,0.25,876.1208333333335,1267.5166666666667,16.3,23.9,18.8875,16.874999999999996,67.0,88.66666666666667,1.7874999999999999,0.0,False
2015-05-03,3.4000000000000004,0.1416666666666667,876.9125,1204.4166666666665,17.4,23.4,19.333333333333332,17.175,72.0,87.79166666666667,2.7083333333333326,0.0,False
2015-05-04,0.0,0.0,877.3458333333333,1375.2083333333333,17.1,24.4,20.0125,17.079166666666662,65.0,83.91666666666667,1.9000000000000001,0.0,False
2015-05-05,0.0,0.0,877.7666666666669,996.0,17.7,25.1,20.579166666666666,17.845833333333335,65.0,85.0,1.2250000000000003,0.0,False
2015-05-06,31.799999999999997,1.325,877.8458333333333,857.0583333333334,18.0,23.1,19.87916666666667,17.770833333333336,73.0,88.16666666666667,1.3583333333333334,21.0,True
2015-05-07,17.4,0.725,876.8958333333335,846.9333333333333,16.5,23.6,19.945833333333336,17.320833333333333,68.0,85.5,1.0999999999999996,0.0,False
2015-05-08,3.6000000000000005,0.15000000000000002,877.9,940.1749999999998,16.4,25.4,19.516666666666666,17.679166666666664,63.0,89.625,1.3499999999999996,21.0,True
2015-05-09,47.199999999999996,1.9666666666666666,878.7749999999997,713.623076923077,17.8,22.2,18.916666666666668,17.62083333333333,79.0,92.33333333333333,2.5750000000000006,1.0,True
2015-05-10,0.2,0.008333333333333333,877.9499999999998,1566.1500000000003,16.7,24.5,19.770833333333332,16.73333333333333,57.0,83.625,3.0624999999999996,0.0,False
2015-05-11,14.6,0.6083333333333333,877.525,551.5583333333333,15.8,22.9,17.3875,15.429166666666665,67.0,88.5,0.9874999999999998,1.0,True
2015-05-12,0.2,0.008333333333333333,876.9500000000002,1177.7916666666665,14.1,22.5,17.7625,15.099999999999996,67.0,84.91666666666667,1.0791666666666668,8.0,True
2015-05-13,0.0,0.0,877.8041666666667,1190.7666666666667,16.3,23.3,19.029166666666665,16.670833333333334,73.0,86.5,1.7541666666666664,0.0,False
2015-05-14,0.0,0.0,877.9916666666667,1142.075,17.4,23.8,19.6125,16.833333333333332,68.0,84.5,2.495833333333333,0.0,False
2015-05-15,1.5999999999999999,0.06666666666666667,879.0041666666665,949.4583333333335,16.3,20.6,18.22083333333334,16.125000000000004,77.0,87.83333333333333,3.7208333333333337,0.0,False
2015-05-16,0.0,0.0,880.0833333333334,1284.5000000000002,15.7,21.6,18.100000000000005,14.883333333333335,63.0,82.125,3.2125000000000004,0.0,False
2015-05-17,0.0,0.0,880.6666666666666,1706.5,15.6,23.1,18.825000000000003,14.866666666666667,63.0,78.29166666666667,3.0333333333333337,0.0,False
2015-05-18,0.0,0.0,879.8124999999999,1692.9250000000002,16.0,23.0,19.158333333333335,14.516666666666666,54.0,75.375,3.241666666666666,2.0,True
2015-05-19,0.0,0.0,879.2333333333332,1656.333333333333,16.3,23.8,19.008333333333336,15.170833333333333,60.0,79.25,2.8250000000000006,0.0,False
2015-05-20,0.0,0.0,878.7166666666666,1708.908333333333,16.4,23.8,19.333333333333332,14.704166666666667,57.0,75.45833333333333,2.4875000000000003,0.0,False
2015-05-21,0.0,0.0,880.0749999999999,1690.4166666666663,15.9,23.6,19.462500000000002,15.341666666666663,61.0,77.83333333333333,3.5999999999999996,0.0,False
2015-05-22,0.0,0.0,880.5208333333335,1684.6833333333334,15.5,22.5,19.016666666666662,14.799999999999999,64.0,77.125,4.241666666666667,0.0,False
2015-05-23,0.0,0.0,879.8583333333335,1693.0166666666667,15.6,23.1,18.737499999999997,14.699999999999998,60.0,78.29166666666667,3.0958333333333337,0.0,False
2015-05-24,0.0,0.0,878.8333333333334,1186.1916666666668,15.5,23.5,18.441666666666663,14.466666666666669,60.0,78.04166666666667,2.0541666666666667,0.0,False
2015-05-25,0.0,0.0,878.3874999999999,1670.3,13.2,24.7,18.57083333333333,13.095833333333333,47.0,71.95833333333333,1.6666666666666667,0.0,False
2015-05-26,0.0,0.0,877.9958333333334,1707.9583333333333,14.3,24.3,19.191666666666666,12.716666666666669,45.0,67.66666666666667,2.308333333333333,0.0,False
2015-05-27,0.0,0.0,877.5625000000001,1631.05,13.3,25.8,19.1,12.70833333333333,47.0,67.95833333333333,1.2708333333333333,0.0,False
2015-05-28,7.0,0.2916666666666667,877.7583333333333,1229.3,15.5,25.7,19.187500000000004,14.770833333333334,53.0,77.16666666666667,0.8208333333333334,0.0,False
2015-05-29,2.4000000000000004,0.10000000000000002,876.1541666666667,1085.1166666666666,16.3,22.6,19.05,16.233333333333338,72.0,83.875,1.925,0.0,False
2015-05-30,0.0,0.0,877.0458333333332,1255.8833333333332,16.6,24.4,19.9375,16.308333333333334,60.0,80.25,1.1208333333333333,0.0,False
2015-05-31,0.0,0.0,878.2624999999999,1644.3416666666665,15.5,25.4,20.345833333333335,15.641666666666671,53.0,75.83333333333333,1.7291666666666667,0.0,False
2015-06-01,0.0,0.0,878.7916666666666,1624.3166666666668,16.4,24.9,20.183333333333334,14.862499999999997,49.0,73.0,1.6249999999999998,0.0,False
2015-06-02,0.0,0.0,878.4291666666669,1508.825,14.7,24.4,19.4,13.420833333333334,42.0,70.04166666666667,1.1541666666666668,0.0,False
2015-06-03,0.0,0.0,878.8041666666664,1633.8583333333333,14.5,24.2,18.95,13.366666666666667,54.0,71.0,1.8708333333333333,0.0,False
2015-06-04,0.0,0.0,879.875,1379.0749999999998,14.8,22.5,18.53333333333333,13.545833333333329,57.0,73.70833333333333,2.6999999999999997,0.0,False
2015-06-05,0.0,0.0,879.9208333333332,1622.5749999999998,15.1,22.7,18.40416666666667,13.441666666666665,57.0,73.41666666666667,3.0708333333333333,0.0,False
2015-06-06,0.0,0.0,878.8708333333333,1409.083333333333,15.6,22.6,18.150000000000002,13.870833333333332,60.0,76.75,2.5541666666666667,22.0,True
2015-06-07,0.2,0.008333333333333333,879.0958333333333,1269.3583333333333,16.3,23.3,19.120833333333334,14.699999999999996,60.0,76.16666666666667,3.2291666666666665,0.0,False
2015-06-08,0.8,0.03333333333333333,879.1374999999998,1424.208333333334,15.4,23.0,18.52083333333333,14.379166666666663,47.0,78.20833333333333,3.6875,37.0,True
2015-06-09,0.0,0.0,878.5333333333334,1643.9166666666667,15.1,23.8,18.529166666666665,12.108333333333333,50.0,67.16666666666667,2.3208333333333333,1.0,True
2015-06-10,0.0,0.0,878.8458333333333,1645.9166666666667,14.4,24.8,18.970833333333335,12.754166666666668,49.0,68.45833333333333,1.8500000000000003,0.0,False
