datahora;satelite;pais;estado;municipio;bioma;diasemchuva;precipitacao;riscofogo;latitude;longitude;frp
08/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.434.676;-4.770.163;
08/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.426.918;-4.787.273;
08/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.431.691;-4.765.539;
08/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.434.168;-477.055;
08/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.432.458;-4.766.133;
08/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.431.612;-4.765.985;
08/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.434.135;-476.835;
11/10/2017 04:47;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.436.382;-4.767.786;
11/10/2017 04:47;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.435.568;-4.767.682;
11/10/2017 04:47;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.437.092;-4.759.359;
08/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.431.268;-4.765.467;
08/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.434.081;-4.771.022;
11/10/2017 04:47;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.419.153;-4.785.503;
08/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-143.155;-4.765.788;
11/10/2017 04:47;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.418.291;-4.785.839;
08/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.432.035;-4.766.059;
11/10/2017 04:47;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.956;-4.785.286;
08/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.431.593;-4.768.544;
08/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.431.518;-4.768.962;
08/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.433.003;-4.772.112;
08/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.426.075;-4.746.254;
10/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.436.758;-4.761.647;
10/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.432.668;-4.764.678;
08/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.433.932;-4.767.078;
08/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-143.455;-4.768.469;
10/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.432.718;-4.764.264;
10/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.437.353;-4.761.412;
10/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.436.718;-4.761.996;
10/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.432.097;-4.764.708;
10/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-143.787;-4.771.758;
10/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.437.398;-4.761.017;
10/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.436.206;-4.761.494;
10/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.437.273;-4.762.117;
10/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.436.845;-4.760.873;
10/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.436.798;-4.761.288;
10/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.432.204;-4.763.804;
10/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.436.989;-4.774.503;
10/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.437.312;-476.177;
10/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.436.554;-4.768.433;
10/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.437.871;-4.761.856;
14/10/2017 03:51;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.142;-4.746.617;
14/10/2017 03:51;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.202;-4.746.309;
14/10/2017 03:51;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.291;-4.784.505;
14/10/2017 03:51;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.440.213;-4.769.759;
14/10/2017 03:51;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.416.757;-4.784.436;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.637;-4.785.409;
07/10/2017 04:22;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.431.843;-4.767.231;
07/10/2017 04:22;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.432.339;-476.843;
07/10/2017 04:22;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.432.676;-4.768.476;
07/10/2017 04:22;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-143.212;-4.767.649;
07/10/2017 04:22;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.432.062;-4.768.015;
07/10/2017 04:22;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-143.228;-4.768.798;
07/10/2017 04:22;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.432.003;-4.768.382;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.078;-4.785.242;
13/10/2017 04:10;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.422.151;-479.057;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-142.034;-4.789.519;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.418.091;-4.788.619;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.419.755;-478.826;
13/10/2017 04:10;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.420.789;-4.789.211;
13/10/2017 04:10;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.419.919;-4.789.585;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.421.505;-4.789.741;
13/10/2017 04:10;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-142.069;-478.976;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-142.121;-4.789.127;
13/10/2017 04:10;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.421.272;-4.788.758;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.881;-4.787.523;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.420.822;-478.905;
13/10/2017 04:10;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-142.098;-4.790.383;
13/10/2017 04:10;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-144.045;-4.771.067;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.996;-4.789.164;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.421.021;-4.790.224;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.420.632;-4.790.157;
13/10/2017 04:10;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.421.564;-4.789.363;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.888;-4.745.184;
13/10/2017 04:10;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.421.468;-47.899;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.418.135;-4.786.584;
13/10/2017 04:10;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.439.306;-4.770.824;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.668;-4.786.448;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.418.393;-4.789.184;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.789;-478.805;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.419.181;-478.926;
13/10/2017 04:10;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.420.303;-4.789.683;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.419.573;-4.789.314;
13/10/2017 04:10;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.421.079;-4.789.829;
17/10/2017 04:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.443.294;-4.769.662;
13/10/2017 04:09;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.420.728;-4.789.597;
17/10/2017 04:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.443.007;-4.769.225;
17/10/2017 04:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.442.039;-4.770.993;
17/10/2017 04:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.439.914;-4.768.709;
17/10/2017 04:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-144.037;-4.768.011;
17/10/2017 04:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.440.202;-4.769.144;
17/10/2017 04:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.440.314;-4.768.392;
17/10/2017 04:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-143.997;-476.833;
17/10/2017 04:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.434.819;-4.756.648;
17/10/2017 04:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.442.951;-4.769.606;
17/10/2017 04:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.439.858;-4.769.086;
17/10/2017 04:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.434.762;-4.757.031;
17/10/2017 04:35;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.440.257;-4.768.771;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.418.245;-4.788.062;
16/10/2017 04:53;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.413.602;-4.746.843;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.914;-4.785.818;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-141.808;-478.694;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.419.184;-4.744.701;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.361;-4.784.999;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.438.971;-476.983;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.969;-4.785.464;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-14.183;-4.787.707;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.418.024;-4.787.295;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.410.033;-4.751.712;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.409.977;-4.752.071;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.969;-478.765;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.419.462;-4.745.114;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.409.922;-4.752.428;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.419.517;-4.744.755;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.306;-4.785.353;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.420.521;-4.786.225;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.418.191;-4.786.228;
16/10/2017 04:53;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.412.634;-4.747.161;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.438.307;-4.769.723;
22/10/2017 04:41;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-141.189;-4.769.247;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.802;-4.784.347;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.418.467;-478.664;
20/10/2017 05:19;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0.2;1;-1.410.188;-4.773.127;
20/10/2017 05:19;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0.2;1;-1.410.248;-4.772.563;
20/10/2017 03:38;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0.2;1;-1.410.155;-4.772.688;
20/10/2017 05:19;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0.2;1;-1.410.425;-4.773.138;
20/10/2017 05:19;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.396.782;-4.742.422;
20/10/2017 05:19;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0.2;1;-1.409.754;-4.773.005;
20/10/2017 03:38;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0.2;1;-1.410.321;-4.772.584;
20/10/2017 05:19;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0.2;1;-1.410.482;-4.772.572;
20/10/2017 03:38;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0.2;1;-1.410.034;-4.773.272;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.416;-4.784.645;
12/10/2017 04:28;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.439.248;-4.770.241;
22/10/2017 04:41;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.411.782;-4.769.097;
16/10/2017 04:53;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.413.663;-4.746.359;
22/10/2017 04:41;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.412.258;-4.769.306;
22/10/2017 04:41;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.410.047;-4.768.975;
22/10/2017 04:41;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.415.959;-4.771.504;
22/10/2017 04:41;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.410.785;-4.769.081;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.408.381;-4.764.071;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.591;-4.775.435;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.407.534;-4.763.923;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.418.642;-4.776.926;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.421.555;-4.774.741;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.421.137;-4.774.627;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.305;-478.574;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.033;-477.366;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.712;-4.777.209;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.838;-4.771.627;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.515;-4.775.862;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-141.907;-4.776.992;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.418.567;-477.735;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.789;-4.776.784;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.407.883;-4.764.409;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.409;-4.771.575;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-141.889;-4.777.258;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.418.922;-4.777.822;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.419.164;-477.815;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-140.746;-4.764.332;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.184;-4.772.823;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.421.062;-4.775.034;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.407.037;-4.764.256;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.417.125;-4.785.402;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.419.351;-4.777.883;
24/10/2017 04:03;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.419.275;-4.778.307;
26/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.420.415;-4.787.086;
26/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.422.753;-4.776.942;
26/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.422.796;-4.776.585;
26/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.422.728;-4.776.452;
26/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.420.928;-4.787.507;
26/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.422.129;-4.776.779;
26/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.422.688;-477.681;
26/10/2017 05:06;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.422.236;-4.776.556;
25/10/2017 03:44;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.422.071;-4.774.852;
18/10/2017 04:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.399.068;-475.182;
19/10/2017 03:57;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.397.025;-4.751.085;
19/10/2017 03:57;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.406.884;-4.768.826;
19/10/2017 03:57;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.396.562;-4.750.983;
18/10/2017 04:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.398.578;-4.752.569;
25/10/2017 03:44;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.422.338;-4.773.554;
25/10/2017 03:44;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.401.752;-4.741.983;
25/10/2017 03:44;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.401.684;-4.742.318;
25/10/2017 03:44;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.422.152;-4.774.457;
25/10/2017 03:44;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.402.307;-474.216;
18/10/2017 04:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.398.797;-4.751.502;
18/10/2017 04:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.439.209;-4.769.265;
18/10/2017 04:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.399.771;-4.751.943;
25/10/2017 03:44;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.422.812;-4.774.176;
18/10/2017 04:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.436.606;-4.756.611;
18/10/2017 04:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.398.647;-4.752.165;
18/10/2017 04:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.398.662;-4.752.318;
18/10/2017 04:16;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;1;-1.398.311;-4.752.255;
